STATION,YEAR,Cd,Ec,Hv,Ms,Nfl,Ngu,Nm,Pcr,Pe,Ppf,Ppu,Rm,Ppc,Va,Zp,Zm,totobs
CB8.1E,1992,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,10
EE1.1,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
EE2.1,1992,0,0,0,0,0,0,0,0,0,0,0,0.65625,0,0,0.34375,0,64
EE2.2,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
EE3.1,1992,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.25,0,4
EE3.2,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
EE3.4,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ET8.1,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
LE1.4,1992,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0.8888888888888888,0,9
LE2.2,1992,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0,4
LE2.3,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.2,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.3,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
LE3.4,1992,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,10
LE3.6,1992,0,0,0,0,0,0,0,0,0,0,0,0.6818181818181818,0,0,0,0.3181818181818182,22
LE3.7,1992,0,0,0,0,0,0,0,0,0,0,0,0.4583333333333333,0,0,0,0.5416666666666666,24
LE4.3,1992,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,8
WE4.1,1992,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,21
WE4.2,1992,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,10
WT8.1,1992,0,0,0,0,0,0,0,0,0,0,0,0.1276595744680851,0,0,0.8723404255319149,0,47
WT8.2,1992,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.4,0,5
XHH4742,1992,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0,10
CB3.3W,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB4.1E,1993,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,4
CB5.1,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
CB5.3,1993,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,4
CB5.4W,1993,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0,0,0,0.6111111111111112,18
CB7.1N,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB7.2E,1993,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0,0,0,0.6153846153846154,13
CB8.1E,1993,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.2,5
EE1.1,1993,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,12
EE2.2,1993,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,0,0,0.45454545454545453,0,11
EE3.1,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.2,1993,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,10
EE3.4,1993,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.55,20
ET8.1,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
LE1.1,1993,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
LE3.3,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE3.4,1993,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,0,0.2857142857142857,7
LE3.6,1993,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0.4444444444444444,9
LE3.7,1993,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0.7272727272727273,22
LE4.3,1993,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0.9166666666666666,12
WE4.1,1993,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.65,20
WE4.2,1993,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.7142857142857143,7
WT8.1,1993,0,0,0,0,0,0,0,0,0,0,0,0.8666666666666667,0,0,0.13333333333333333,0,15
WT8.2,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB4.1E,1994,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,4
CB5.1,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
CB5.4W,1994,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,6
CB5.5,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB7.2E,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
CB7.3E,1994,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
CB8.1E,1994,0,0,0,0,0,0,0,0,0,0,0,0.7878787878787878,0,0,0,0.21212121212121213,33
EE1.1,1994,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.55,0,20
EE2.1,1994,0,0,0,0,0,0,0,0,0,0,0,0.3548387096774194,0,0,0.6451612903225806,0,31
EE2.2,1994,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0,5
ET8.1,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
LE1.3,1994,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0.8571428571428571,0,7
LE3.3,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
LE3.4,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
LE3.6,1994,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,10
LE3.7,1994,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0.7272727272727273,11
WE4.1,1994,0,0,0,0,0,0,0,0,0,0,0,0.47619047619047616,0,0,0,0.5238095238095238,21
WE4.2,1994,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0.5714285714285714,14
WT8.1,1994,0,0,0,0,0,0,0,0,0,0,0,0.20967741935483872,0,0,0.7903225806451613,0,62
WT8.2,1994,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,0.2857142857142857,0,7
CB5.1,1995,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,3
CB5.2,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,1995,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636364,0,0,0,0.36363636363636365,22
CB5.5,1995,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB7.1,1995,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,6
CB7.1N,1995,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.625,8
CB7.1S,1995,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB7.2E,1995,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,10
CB7.3E,1995,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
EE2.2,1995,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,4
EE3.1,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
EE3.2,1995,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,18
EE3.4,1995,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0.42857142857142855,14
EE3.5,1995,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,16
ET4.2,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ET8.1,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ET9.1,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE2.2,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
LE3.3,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.4,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
LE3.6,1995,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
LE3.7,1995,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,10
WE4.1,1995,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
WE4.2,1995,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
WT5.1,1995,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,3
WT8.2,1995,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.875,0,16
WT8.3,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,1996,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,0,0,0,0.3076923076923077,13
CB7.4N,1996,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
CB8.1,1996,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
EE1.1,1996,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
EE2.1,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
EE2.2,1996,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0.8888888888888888,0,9
ET8.1,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
LE2.2,1996,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,15
LE3.6,1996,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,0,0.16666666666666666,6
LE3.7,1996,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0,0,0.08333333333333333,0.5,12
LE4.3,1996,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
LE5.4,1996,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
WE4.1,1996,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.48,25
WE4.2,1996,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
WE4.3,1996,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
WT8.1,1996,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0.2222222222222222,0.5555555555555556,0,9
CB4.1W,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
CB5.4W,1997,0,0,0,0,0,0,0,0,0,0,0,0.5625,0,0,0,0.4375,16
CB7.1N,1997,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,3
CB7.1S,1997,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,4
CB7.2E,1997,0,0,0,0,0,0,0,0,0,0,0,0.47368421052631576,0,0,0,0.5263157894736842,19
CB7.3E,1997,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
CB7.4N,1997,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,6
CB8.1,1997,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
EE3.2,1997,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,6
EE3.4,1997,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
EE3.5,1997,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0,0,0,0.14285714285714285,7
ET8.1,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE3.3,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.4,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.6,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
LE3.7,1997,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
LE4.3,1997,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.8,15
WE4.1,1997,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,40
WE4.2,1997,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0.6923076923076923,13
WE4.3,1997,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,8
WT8.1,1997,0,0,0,0,0,0,0,0,0,0,0,0.13076923076923078,0,0,0.8692307692307693,0,130
WT8.2,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB4.4,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.2,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,1998,0,0,0,0,0,0,0,0,0,0,0,0.6097560975609756,0,0,0.07317073170731707,0.3170731707317073,41
CB7.1,1998,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,10
CB7.1N,1998,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0.375,32
CB7.1S,1998,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0.42857142857142855,7
CB7.2E,1998,0,0,0,0,0,0,0,0,0,0,0,0.3793103448275862,0,0,0,0.6206896551724138,29
CB7.4N,1998,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.7142857142857143,7
CB8.1,1998,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB8.1E,1998,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,0,0,0.5882352941176471,17
EE2.1,1998,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0,0,0.4166666666666667,0,12
EE2.2,1998,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0,4
EE3.1,1998,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.13333333333333333,0.06666666666666667,15
EE3.2,1998,0,0,0,0,0,0,0,0,0,0,0,0.6842105263157895,0,0,0,0.3157894736842105,19
EE3.4,1998,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0.4444444444444444,18
EE3.5,1998,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,0,0,0,0.3076923076923077,26
ET8.1,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
LE3.2,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.3,1998,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0,0,0,0.1111111111111111,9
LE3.4,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE3.6,1998,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.2,25
LE3.7,1998,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0,0,0.09090909090909091,0.5454545454545454,11
LE4.3,1998,0,0,0,0,0,0,0,0,0,0,0,0.23529411764705882,0,0,0,0.7647058823529411,17
WE4.1,1998,0,0,0,0,0,0,0,0,0,0,0,0.5180722891566265,0,0,0,0.4819277108433735,83
WE4.2,1998,0,0,0,0,0,0,0,0,0,0,0,0.41379310344827586,0,0,0,0.5862068965517241,29
WE4.3,1998,0,0,0,0,0,0,0,0,0,0,0,0.45714285714285713,0,0,0,0.5428571428571428,35
WE4.4,1998,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0.6923076923076923,26
WT8.1,1998,0,0,0,0,0,0,0,0,0,0,0,0.3577981651376147,0,0,0.6422018348623854,0,109
WT8.2,1998,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,8
CB5.1,1999,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0.125,8
CB5.2,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
CB5.4W,1999,0,0,0,0,0,0,0,0,0,0,0,0.4878048780487805,0,0,0,0.5121951219512195,41
CB6.3,1999,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,6
CB7.1,1999,0,0,0,0,0,0,0,0,0,0,0,0.8620689655172413,0,0,0,0.13793103448275862,29
CB7.1N,1999,0,0,0,0,0,0,0,0,0,0,0,0.7352941176470589,0,0,0,0.2647058823529412,34
CB7.1S,1999,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.3,20
CB7.2E,1999,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0.5714285714285714,42
CB7.3E,1999,0,0,0,0,0,0,0,0,0,0,0,0.4230769230769231,0,0,0,0.5769230769230769,26
CB8.1,1999,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
EE2.2,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
EE3.0,1999,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
EE3.1,1999,0,0,0,0,0,0,0,0,0,0,0,0.7555555555555555,0,0,0.13333333333333333,0.1111111111111111,45
EE3.4,1999,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,0,0.2857142857142857,28
EE3.5,1999,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0.4444444444444444,81
ET6.2,1999,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
ET7.1,1999,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.25,0,4
ET8.1,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
LE1.4,1999,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,3
LE2.2,1999,0,0,0,0,0,0,0,0,0,0,0,0.9117647058823529,0,0,0.029411764705882353,0.058823529411764705,34
LE2.3,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE3.2,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.3,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
LE3.4,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE3.6,1999,0,0,0,0,0,0,0,0,0,0,0,0.6842105263157895,0,0,0,0.3157894736842105,19
LE4.3,1999,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,18
WE4.1,1999,0,0,0,0,0,0,0,0,0,0,0,0.5033112582781457,0,0,0,0.4966887417218543,151
WE4.2,1999,0,0,0,0,0,0,0,0,0,0,0,0.45588235294117646,0,0,0,0.5441176470588235,68
WE4.3,1999,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,48
WE4.4,1999,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,12
WT8.2,1999,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
CB5.1,2000,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.03125,0.34375,32
CB5.2,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB7.1,2000,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,12
CB7.1N,2000,0,0,0,0,0,0,0,0,0,0,0,0.35294117647058826,0,0,0,0.6470588235294118,34
CB7.1S,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
CB7.2E,2000,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0.8181818181818182,11
CB7.4N,2000,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,6
CB8.1E,2000,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.9,10
EE2.1,2000,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636364,0,0,0.36363636363636365,0,11
EE3.2,2000,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,16
EE3.5,2000,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,28
ET6.2,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE2.2,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
LE2.3,2000,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,0,0.4444444444444444,0.1111111111111111,9
LE3.2,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.3,2000,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
LE3.4,2000,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,3
LE3.6,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE4.3,2000,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0.7272727272727273,11
WE4.1,2000,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0,0,0,0.6363636363636364,33
WE4.2,2000,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0,0,0,0.8823529411764706,17
WE4.3,2000,0,0,0,0,0,0,0,0,0,0,0,0.5925925925925926,0,0,0,0.4074074074074074,27
WE4.4,2000,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,8
CB4.2W,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB5.1W,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.2,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,2001,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,9
CB7.1N,2001,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0,0,0,0.6363636363636364,11
CB7.1S,2001,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0,0,0,0.6363636363636364,11
CB7.2E,2001,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,6
CB7.4N,2001,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.8571428571428571,7
EE2.1,2001,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,3
EE3.1,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
EE3.2,2001,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,16
EE3.4,2001,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,18
EE3.5,2001,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.8,5
LE1.3,2001,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.8,0,5
LE2.3,2001,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,4
LE3.4,2001,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,5
LE3.6,2001,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333333,0,0,0,0.26666666666666666,15
LE3.7,2001,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0.7777777777777778,9
WE4.1,2001,0,0,0,0,0,0,0,0,0,0,0,0.44680851063829785,0,0,0,0.5531914893617021,47
WE4.3,2001,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,18
WE4.4,2001,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,42
XHH4742,2001,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.7142857142857143,0,7
CB4.2W,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
CB5.4W,2002,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0.375,8
CB7.1,2002,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,0,0,0,0.4666666666666667,15
CB7.1N,2002,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.9,10
CB7.1S,2002,0,0,0,0,0,0,0,0,0,0,0,0.8076923076923077,0,0,0,0.19230769230769232,26
CB7.3E,2002,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,6
CB7.4N,2002,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.98,50
EE1.1,2002,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0.5714285714285714,0,7
EE3.0,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
EE3.1,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
EE3.2,2002,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,12
EE3.4,2002,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0.8181818181818182,11
ET5.2,2002,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0,3
LE1.1,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE2.2,2002,0,0,0,0,0,0,0,0,0,0,0,0.7647058823529411,0,0,0.23529411764705882,0,17
LE2.3,2002,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
LE3.4,2002,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
LE3.6,2002,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0.7272727272727273,11
LE3.7,2002,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.7142857142857143,7
WE4.1,2002,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,12
WE4.2,2002,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.8571428571428571,7
WE4.3,2002,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.8,5
CB5.1,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB5.4W,2003,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,10
CB7.1,2003,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,6
CB7.1N,2003,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.7142857142857143,7
CB7.1S,2003,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
CB7.2E,2003,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,0,0,0,0.631578947368421,19
EE1.1,2003,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0,6
EE2.1,2003,0,0,0,0,0,0,0,0,0,0,0,0.9347826086956522,0,0,0.06521739130434782,0,46
EE2.2,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
EE3.1,2003,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.2,5
EE3.2,2003,0,0,0,0,0,0,0,0,0,0,0,0.38095238095238093,0,0,0,0.6190476190476191,21
